job_id,title,skill_name,location,formatted_experience_level,formatted_work_type,experience_group
4402641622,ecommerce demand planner,Supply Chain,Apac,Mid-Senior level,Part-time,senior
4401860882,regional sales manager apac ophthal,Sales,Apac,Mid-Senior level,Full-time,senior
4401860882,regional sales manager apac ophthal,Distribution,Apac,Mid-Senior level,Full-time,senior
4401846825,information technology support engineer,Information Technology,Apac,Associate,Full-time,junior
4401846825,information technology support engineer,Engineering,Apac,Associate,Full-time,junior
4402659654,blockchain engineer,Engineering,Apac,Executive,Full-time,senior
4399945915,project manager,Project Management,Apac,Mid-Senior level,Full-time,senior
4399945915,project manager,Strategy/Planning,Apac,Mid-Senior level,Full-time,senior
4401178279,freelance english to korean machine translation post editor,Other,Apac,not_specified,Part-time,other
4310156440,mlops field engineer,Engineering,Apj,Mid-Senior level,Full-time,senior
4310156440,mlops field engineer,Information Technology,Apj,Mid-Senior level,Full-time,senior
4327942820,product operations manager,Management,Apac,Associate,Full-time,junior
4327942820,product operations manager,Manufacturing,Apac,Associate,Full-time,junior
4402972798,electronic engineer qucs s expert,Engineering,Apac,Associate,Contract,junior
4390380282,customer success team manager,Sales,Apj,Mid-Senior level,Full-time,senior
4390380282,customer success team manager,Customer Service,Apj,Mid-Senior level,Full-time,senior
4400189514,marketing coordinator hindi speaking,Marketing,Southeast Asia,Associate,Full-time,junior
4400189514,marketing coordinator hindi speaking,Project Management,Southeast Asia,Associate,Full-time,junior
4402986003,shotcut expert,Art/Creative,Apac,Mid-Senior level,Part-time,senior
4402986003,shotcut expert,Information Technology,Apac,Mid-Senior level,Part-time,senior
4402986003,shotcut expert,Consulting,Apac,Mid-Senior level,Part-time,senior
4364915104,enterprise customer success manager japanese speaker,Other,Apj,Mid-Senior level,Full-time,senior
4400186579,junior accounting and finance manager,Finance,Southeast Asia,Associate,Full-time,junior
4400186579,junior accounting and finance manager,Accounting/Auditing,Southeast Asia,Associate,Full-time,junior
4400186587,graphic designer,Design,Southeast Asia,Associate,Full-time,junior
4402994003,molecular biologist crispr,Training,Apac,Mid-Senior level,Contract,senior
4400415802,casino product integrity analyst,Analyst,Apac,Associate,Full-time,junior
4374297689,performance engineer backend,Engineering,Apac,not_specified,Full-time,other
4374297689,performance engineer backend,Information Technology,Apac,not_specified,Full-time,other
4400422743,online casino expert,Product Management,Southeast Asia,Mid-Senior level,Full-time,senior
4191117617,experienced software engineer,Engineering,Apac,not_specified,Full-time,other
4191117617,experienced software engineer,Information Technology,Apac,not_specified,Full-time,other
4402150726,market insights analyst,Information Technology,Jakarta Metropolitan Area,Associate,Full-time,junior
4362103128,surveyor i,Sales,Jakarta,not_specified,Full-time,other
4362103128,surveyor i,Management,Jakarta,not_specified,Full-time,other
4390575109,grew senior workplace manager,Other,Tanah Abang,Mid-Senior level,Full-time,senior
4390363821,hns representative,Other,Tegal,not_specified,Full-time,other
4391085217,lead specialist qa,Quality Assurance,West Karawang,Mid-Senior level,Full-time,senior
4402142995,staff accounting fix asset inventory control,Accounting/Auditing,Sleman,not_specified,Full-time,other
4402142995,staff accounting fix asset inventory control,Finance,Sleman,not_specified,Full-time,other
4381154123,tutoring specialist freelance ai trainer project,Education,Indonesia,not_specified,Contract,other
4381154123,tutoring specialist freelance ai trainer project,Training,Indonesia,not_specified,Contract,other
4378516062,bulking and port operator,Quality Assurance,Greater Bandar Lampung,not_specified,Full-time,other
4378516062,bulking and port operator,Production,Greater Bandar Lampung,not_specified,Full-time,other
4378516062,bulking and port operator,Engineering,Greater Bandar Lampung,not_specified,Full-time,other
4371104461,fraud analyst,Finance,Jakarta,not_specified,Full-time,other
4371104461,fraud analyst,Sales,Jakarta,not_specified,Full-time,other
4402145749,planning operations specialist property development,Project Management,East Jakarta,Associate,Contract,junior
4370792002,senior bid manager asia infrastructure energy,Consulting,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4402152348,partner business manager,Sales,Jakarta,Mid-Senior level,Full-time,senior
4402152348,partner business manager,Business Development,Jakarta,Mid-Senior level,Full-time,senior
4402141357,abm paddle pop,Other,Tangerang,not_specified,Full-time,other
4390834134,cpc cashier,Other,Lampung,not_specified,Full-time,other
4401788813,tax admin gsi,Administrative,Jakarta,not_specified,Full-time,other
4400417982,site business management controller,Accounting/Auditing,Batam,not_specified,Full-time,other
4400417982,site business management controller,Finance,Batam,not_specified,Full-time,other
4381419491,transport crew,Design,Pekanbaru,not_specified,Full-time,other
4381419491,transport crew,Art/Creative,Pekanbaru,not_specified,Full-time,other
4381419491,transport crew,Information Technology,Pekanbaru,not_specified,Full-time,other
4402149599,assistant purchasing manager,Purchasing,Lombok,not_specified,Full-time,other
4402149599,assistant purchasing manager,Supply Chain,Lombok,not_specified,Full-time,other
4402148696,landscape manager,Management,Lombok,not_specified,Full-time,other
4402148696,landscape manager,Manufacturing,Lombok,not_specified,Full-time,other
4400428504,brand associate lexus astra,Marketing,Jakarta,not_specified,Full-time,other
4400428504,brand associate lexus astra,Sales,Jakarta,not_specified,Full-time,other
4380788046,service engineer,Engineering,Pekanbaru,not_specified,Full-time,other
4380788046,service engineer,Information Technology,Pekanbaru,not_specified,Full-time,other
4400439093,executive chef,Other,Jakarta,not_specified,Full-time,other
4402139751,partner account manager,Sales,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4371109994,sales manager fm,Sales,Gresik,not_specified,Full-time,other
4371109994,sales manager fm,Business Development,Gresik,not_specified,Full-time,other
4402151652,live streaming host,Design,Kalideres,not_specified,Full-time,other
4402151652,live streaming host,Art/Creative,Kalideres,not_specified,Full-time,other
4402151652,live streaming host,Information Technology,Kalideres,not_specified,Full-time,other
4380010717,customer service representative,Other,Greater Surakarta,not_specified,Full-time,other
4362124096,product support analyst i,Information Technology,Indonesia,not_specified,Full-time,other
4370699126,fullstack engineer transaction sde 2,Engineering,Jakarta Metropolitan Area,not_specified,Full-time,other
4370699126,fullstack engineer transaction sde 2,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4400441379,credit marketing officer cmo wonosari,Marketing,Wonosari,Entry level,Full-time,junior
4400441379,credit marketing officer cmo wonosari,Sales,Wonosari,Entry level,Full-time,junior
4402150586,water quality officer shifts,Quality Assurance,Kendal,not_specified,Full-time,other
4400435518,senior legal analyst,Legal,Pasar Minggu,Associate,Full-time,junior
4370693410,fullstack engineer kredimall sde 2,Engineering,Jakarta Metropolitan Area,not_specified,Full-time,other
4370693410,fullstack engineer kredimall sde 2,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4402973989,critical operations supervisor,Management,Lembang,not_specified,Full-time,other
4402973989,critical operations supervisor,Manufacturing,Lembang,not_specified,Full-time,other
4329751721,ndt tech,Engineering,Batam,not_specified,Full-time,other
4329751721,ndt tech,Information Technology,Batam,not_specified,Full-time,other
4390700285,tlm intern,Education,Balikpapan,not_specified,Volunteer,other
4390700285,tlm intern,Training,Balikpapan,not_specified,Volunteer,other
4385053210,customer service representative,Distribution,Jakarta,not_specified,Full-time,other
4385053210,customer service representative,Supply Chain,Jakarta,not_specified,Full-time,other
4385053210,customer service representative,Customer Service,Jakarta,not_specified,Full-time,other
4370960529,tech lead .net,Engineering,Jakarta,not_specified,Full-time,other
4370960529,tech lead .net,Information Technology,Jakarta,not_specified,Full-time,other
4402138327,fullstack software engineer for ai startup,Engineering,Jakarta,not_specified,Full-time,other
4402138327,fullstack software engineer for ai startup,Information Technology,Jakarta,not_specified,Full-time,other
4400446324,erp technical lead,Engineering,Gambir,Director,Full-time,senior
4400446324,erp technical lead,Information Technology,Gambir,Director,Full-time,senior
4402156400,forklift operator,Management,Bogor,not_specified,Full-time,other
4402156400,forklift operator,Manufacturing,Bogor,not_specified,Full-time,other
4402153825,interventions engineer,Engineering,Jakarta,not_specified,Full-time,other
4402153825,interventions engineer,Information Technology,Jakarta,not_specified,Full-time,other
4380081849,senior bid coordinator jakarta indonesia,Administrative,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4252939391,data engineer analytics,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4326224262,collection strategy analytics assistant manager,Accounting/Auditing,Jakarta Metropolitan Area,not_specified,Full-time,other
4326224262,collection strategy analytics assistant manager,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4402145729,restaurant manager,Management,Bali,not_specified,Full-time,other
4402145729,restaurant manager,Manufacturing,Bali,not_specified,Full-time,other
4402176374,khmer bilingual expert,Writing/Editing,Apac,Associate,Part-time,junior
4402137393,sales plantation manager,Sales,Tangerang,not_specified,Full-time,other
4402137393,sales plantation manager,Business Development,Tangerang,not_specified,Full-time,other
4401733788,business development manager,Business Development,Pasuruan,Mid-Senior level,Full-time,senior
